mathematics_term1,mathematics_term2,mathematics_term3,english_term1,english_term2,english_term3,science_term1,science_term2,science_term3,history_term1,history_term2,history_term3,geography_term1,geography_term2,geography_term3,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,assignment_completion_rate,national_exam_score
70.62459375310085,59.658111522023916,67.62545721551929,75.51661517558762,87.0319268792718,75.2176349889398,66.19327094069779,79.83756990434857,76.2436777975806,64.80832522623376,73.75299711417759,78.67345952569094,89.23894761423463,79.9794589284983,97.27824876220676,2.275563302043478,2.7331559014589297,2.235540202048443,1.519994738906086,2.172304660297055,1.775066849644916,2.645255498813997,83.77940304630977,77.04869352148445
65.97440081655904,71.13935193864982,87.10683894955966,37.67508969880516,87.93335267830466,56.45796305954306,50.491155614110696,54.538410092724625,68.77625582819509,74.81963956630217,87.35134776843466,65.95054726832768,81.46925725329447,82.6514809681091,91.76448662405936,1.520133832583533,2.3165332737486137,2.040822354509127,2.423022504444704,3.0,1.7898804625675115,2.0739844403163814,67.73163851979848,70.55257451293018
100.0,49.97123889183616,60.39680700443297,65.12627381499227,53.75659416311032,93.81507541136008,68.62752978711542,67.02183374566008,97.52929447782893,71.4066621159435,89.18450141351444,83.60338255316138,57.38786441278328,66.41120927810209,82.52778074039836,1.1681550109018084,1.4105019135215522,2.1972720171583373,1.129254171692952,3.0,2.592954127714931,1.560491556917625,100.0,76.70743124374977
74.79754162893099,80.98834683907918,82.14536654034329,81.80263068831701,57.73269395170696,85.96500940178223,82.53749544193936,82.51375993628787,96.17035292618438,82.33767525956691,82.56547598577615,49.98502100713707,73.13548591682252,77.49508298925984,91.30295234582753,2.2785148112439018,1.6638905637237975,1.9912413185521258,2.485544169191101,1.680391929606639,1.3440192273169391,2.45873107679686,89.01282416177204,78.30187770140941
59.13433606566149,84.70793909554112,82.5820523874994,60.265589486179806,32.41382010771859,83.07652435824679,61.63876704671605,60.26513591584836,86.78018404515424,57.303348759382374,66.8805135755664,89.85850241164184,73.81870670633039,93.54307467389394,49.252536342842006,2.872005117037866,2.6278387628705504,1.1979394937648375,1.2981508076273789,0.8408785098237506,2.233234845468153,1.3679062020041475,86.36973089598668,70.78045764556119
87.33817368154783,67.75220306550939,90.90314861248319,75.88476332384396,62.859287683758694,85.7360136175626,53.597601348279866,99.0803394354271,70.10079329008181,74.55972446826458,45.347676465786144,61.82817444591821,94.58374073715785,100.0,67.17254187767777,1.501977529915054,1.718466900102449,2.015684208049854,2.481303637038326,2.2977476503609866,2.364119053652933,2.6422471887675663,99.74312939291725,79.72462760632223
56.68734525043467,98.6098014493505,100.0,81.70308751204047,89.35054779578488,100.0,76.04005742573023,93.35904516356835,100.0,80.92960878973996,67.57177352992898,60.22580812324451,64.30033649579683,87.81553980524131,61.33244909962733,2.6110970900533976,2.561070866959762,2.0317689775784085,1.8230912368939094,2.093126229950633,1.9289244131990904,2.495529712111282,86.47422441422613,80.81624997355664
78.13295392507133,56.61351505496488,80.88623950768151,69.86176198713352,82.75419773622556,100.0,87.93815226922756,51.42870002492549,51.70447083240269,75.49534960789549,70.43482693419072,73.29262841538785,71.07082490363469,100.0,93.36958096822762,2.0217117044082054,2.2373019615173804,2.12129796857673,1.3840656559334599,2.5305209295917903,2.4465339134933863,2.694887647660393,87.19571356141077,77.85972773341933
45.60494814180336,53.0343767968527,67.36554561438751,77.55695656494856,71.67730105571815,64.69926985495057,49.575398422250814,61.01443135227019,53.94662055654506,95.20411866583493,70.30606549214978,81.49459392065454,39.95895592468106,65.55938683190317,69.2478297161417,1.332154239153462,2.0258589424065936,1.703135403157129,2.2896493225398182,2.1424429498576587,2.073825920268725,1.920876813779192,86.31725288065151,68.75894309558598
55.07720926652354,78.36677727839958,74.61638531712008,60.55901152073082,74.6654957442292,99.35827489216729,87.30348597458976,40.71334133257575,73.74325350166403,86.61034161106579,84.27834535466887,77.45886095390145,100.0,85.52823378088941,87.68109835173084,1.4342473493239187,1.6485835935322795,1.402265141667244,2.4643837675378872,2.0293019697628596,2.608564960578056,1.7519430101083118,90.6363432544312,77.46975876277321
77.95291853803685,90.70647453918232,48.46386142666323,71.9008308045593,64.66671686136891,80.7475228463835,87.25959305607489,63.261129561778006,100.0,74.8877880488888,100.0,63.86011251341433,58.94297635469893,95.07779262871908,83.03785413732957,2.007892386680325,1.9528780782376243,2.312303322447139,1.7809606759482315,2.5644532979386114,1.238897347537073,2.0420108804665467,80.07558616078738,75.68326007460857
86.07699869993115,100.0,64.57930303366413,84.15324254383833,78.07138323602676,82.48643724206624,89.31127653234942,86.49582714858599,71.96491639694868,78.2503364624651,76.85293802761639,67.40866063212167,79.90366296358762,61.55500000542006,62.06539595754478,1.7977688560379481,2.094823977437449,1.8631967217329155,2.3603052743394666,2.634390294206921,1.8256123694965654,1.9577816068222342,82.85712692636667,77.18023015967759
77.57052421784955,68.1167360569659,68.86076342830344,77.35459441452652,86.48817419220921,49.61593752535007,93.2772032230753,68.79157586587715,72.25132135186077,79.43498327223,71.74902316265307,58.00436478933807,73.47888255417205,67.71614831932486,66.19562685035574,1.3435435116208805,2.5162694491505606,2.085622023842498,0.8574577526653249,1.306719970609501,1.9640934285744827,1.6736318572182438,93.10334628457446,72.96484457224187
73.2652757641764,91.18021250146944,67.13867403098111,66.20203095654097,50.761698188842914,72.44421351917705,100.0,81.91195865423951,53.37134465832286,81.04949406250236,71.1116728049386,71.62980147555194,73.5299854982499,100.0,94.40726536222088,1.1529803593872976,1.5571321996831227,1.8592699600558522,1.3397018551267,1.5916969064302082,0.6638963077643254,1.7231883429371788,87.77372951557882,72.89190617495164
70.48344456616067,74.42237295748939,77.28532308050583,78.36324606436189,79.49471531756022,62.807646144951526,69.65861927071417,52.16498522577383,89.18894377905568,47.61513006503088,76.86577150361572,91.12531821766365,87.14792977306313,60.3735171631959,63.3677602697338,1.576640336036747,1.8685915787369425,1.9969690871132026,2.6462044652343644,1.9472035203556608,1.4570236332107327,1.8168135763667679,83.85756085897874,72.66176415256453
52.82217014448859,72.41059050088771,62.66370101426699,85.71914685954927,88.98652306432001,87.42088222339964,76.64357370116787,86.96962881872858,89.2976438149403,70.47710556345979,62.57559359477402,74.93605593534186,100.0,54.88304951016434,76.87301415293219,2.096904504165559,2.0224115659661424,1.7753573260320958,1.888165362901042,2.049218811962292,1.5932003728206068,1.4149981567800687,70.99477608969288,72.13491770780666
64.20233687407936,88.25489906230008,91.81546000986707,44.25088082133783,68.77349566554946,91.06620750604208,68.75342350127961,66.67336158107476,86.83612802099864,52.73341397709861,76.80297838119083,87.8912138213918,78.77240504912987,97.91972360459266,63.26188070510332,1.996799623698431,2.3313391788430824,1.515958205423086,1.0688933367755762,1.8870083983238757,2.474102997411675,2.3389816447996674,99.98050284536595,78.08125423162454
68.09041843560318,84.78484317620129,75.00310597377296,92.38611097433846,85.51050918180876,43.88270473475533,75.02965267133716,75.18254523424358,65.56168990728956,94.17421421189229,81.762185044977,96.83102006589287,84.82617026445789,92.95144837470659,70.2907171962621,1.749381021249961,1.5457678312386116,2.2368658303843287,1.6505669097790032,2.217103588930943,1.6465783268427,1.9738514312144968,78.3854589004923,75.52789466432385
90.85683339328374,51.35411764523626,74.86049518292079,69.95617891978392,100.0,74.66947703993594,97.99310033454468,73.60688247910421,64.39939847440492,74.08725719995608,78.14529095361732,66.17972221444549,79.93337305090562,81.48180365975654,74.30757084045042,2.1009435971457413,1.3417151035563926,1.6984399558869399,1.5382997637374596,2.4980523946585502,1.5909605063470114,1.8458107653831766,94.87237238419257,77.0612793768631
80.15427434352692,97.14810524588844,70.08157925230623,81.38234899860345,73.43485810519662,91.82792257191377,54.82478274103997,55.92677218661574,55.60316624392544,72.09988575480565,81.86312901007172,72.20140120416953,90.26297135895939,74.31433868031259,63.25700234553763,2.520013359931344,2.336982575855025,2.0819757404474055,1.9170191342635376,2.8613548553603643,2.408742890328096,1.4448229195291613,86.75753651688085,76.75624832577198
48.554397669558995,95.70137031221176,77.32786025788468,92.95870385467842,80.89960575007986,72.19981556529832,62.08425491751637,57.70373502390326,76.258087526414,88.45195998049853,81.50621414022802,100.0,68.05625430770509,68.42213241592528,60.593295690241774,2.197063255217074,1.2410254425266483,2.205230110951039,1.8146245080961763,2.2894565118864496,1.1910446771049727,1.4198135111662675,72.0654947727013,71.41157599097711
79.86125954092192,65.61655947735706,87.37647397001452,54.42489454154301,63.92914374507913,85.93595467503546,95.65771404756842,89.51691703505139,58.79389006082248,81.33487196174812,48.42154976630334,96.66515117969918,91.1308583162462,79.22923310713577,79.29410005166163,1.9393456643052096,2.642489857381084,1.706593642198459,2.0894658644690804,1.573833160773445,0.9643779662782139,2.967957025361206,97.52275477530615,79.01501112912464
69.22376579375525,80.93705300156114,61.9930467643365,64.3583849635868,77.71876743903076,80.26748201440626,90.30054760353134,80.98488236252544,57.33875242126067,58.07048228431189,84.55305237593105,49.91393211281471,91.65749798471076,98.69710436102325,62.328938868132354,2.4640360033303446,1.922036951258546,1.3980571828135075,1.9652669741937125,1.926311887401091,1.8192038499653267,1.6863712685692152,87.54540646399539,74.3964328282946
64.84616999541062,82.41045279424108,65.12825266387115,70.67176956186442,81.90407437473456,80.1249034792894,69.55302529774383,90.7507356233014,68.64463924633986,73.93641956208947,64.9347773150632,80.8072247409136,91.23805513024365,78.57849189213114,62.84013666451991,1.5200748488918525,1.226234458862777,3.0,2.679869627518509,1.9623238793702216,1.2761466159608224,2.3052641971046635,98.35345356737042,78.03013549258138
84.17514433261302,78.9101064873586,70.44410956835003,63.24369718313358,77.92263510405208,70.93027532897554,87.8160300168108,79.86987353253778,67.66265737223675,69.97249540160422,58.562412554940636,75.00839988509543,65.09778198995286,100.0,60.91420284447044,1.8875402302223243,1.759789890298253,1.736114062027287,2.2122742998598346,2.2573201199905797,1.2951603526701754,2.0813172349500886,83.17591299264082,73.65591469120251
90.46499283743927,66.7454226923187,54.811936147901775,100.0,59.70457020436715,56.751287937964356,80.1182376373805,77.14485952213825,66.93032206767067,48.83200667090919,58.433222582175055,87.39679666288143,72.47493548644213,61.53087021539655,73.83137930503023,1.899456032199816,2.1895618165346185,2.3117085793005794,2.228835805596793,2.194084016716971,2.286716895843991,0.6124057694459488,92.04051229967054,73.68423978791445
88.96920178674299,64.92564948092922,62.71113210417754,62.148418592598105,78.09542656988177,58.17704778862459,97.50411913501482,49.1098407199985,81.99666895260393,64.64585650144193,81.50312415708794,63.82531848772417,78.59200483170652,74.70478868507595,89.15552451599761,1.3815233707785772,1.733649456222511,2.9697317747850622,2.582578561947261,3.0,2.4379869189562897,2.8962254115692962,67.37472888654986,73.50960161660753
62.41173715166042,74.61668893512832,67.85668689683011,66.66679830769701,96.93293908076456,85.64028771682976,76.11764390740159,70.94449954858246,76.18571703225419,72.24689516975302,71.6613760916272,62.40587441938992,54.43736932756491,69.40411998504126,97.597929544684,1.7900629188578212,2.0100148744121737,2.3949538734269464,1.805615624785209,1.7692434323725459,2.3944321079260624,2.342041989388058,79.99784136406242,74.02021634139113
70.36181436223178,92.59093528889048,88.11583771069091,78.06583547404465,81.7295364677179,75.29187383278325,90.38448170808874,74.58923519394384,70.67765954233323,73.27573602762236,49.77046824021884,64.85893927059585,98.92380312129022,58.72287685256501,64.11122871009331,0.9625201595523485,2.3700391828526435,1.8497785955862243,1.3690612783207574,2.192375266883402,2.5543883301536163,1.6161649228475956,72.27006667768728,72.01218355642052
79.96895147105346,83.15400231891648,78.93841993502888,56.96775710885866,89.42980783607761,72.92231633089163,100.0,100.0,77.74519392467224,52.76652864484037,82.17056722788425,66.42107180702351,74.81585199746736,72.70374400485517,100.0,2.9560890238314768,1.8989048323061901,1.9664418062324442,2.6034851623161246,3.0,2.620567160007401,1.9858167477852025,81.25216149961608,79.99089102563441
89.63317690683539,69.44078501870841,77.90384867051317,69.06478932365604,71.44482044981058,68.64164936516471,83.97148732571199,85.30434948148016,60.12709438343052,92.27498374571213,53.40587803801759,87.2298625021352,79.25891831407083,81.2599395249066,59.92942708939806,1.5312931057818435,1.5314711617669332,1.5836963901305758,2.0679208740540562,1.7073965515481992,0.9357048955865346,1.4254083162981672,89.71811739506145,73.36868416570512
67.81238643232065,86.57548065972517,87.76346943251959,79.76179891875263,86.24850359135566,70.42216731778872,75.73992248692265,98.04091772564293,76.57917935864516,73.46845411662842,77.09732037777316,57.2819824027668,66.34493340409196,82.86345269928044,91.25322784991805,2.7930570657106557,1.8505080013140796,2.440848213478871,2.0696756039494644,2.0725743480851775,2.2252059799647332,2.913110239230567,78.95419912345854,78.4666624115937
72.21511535004274,32.27186069054887,72.93942317400905,70.00709393426233,79.1890175732479,90.7036769173221,85.8367047783147,83.96306558842092,77.25903739266951,75.56329614990844,78.57748388509582,65.66079150061022,55.09683660949466,100.0,64.17455318976836,2.0190422528597463,2.70742006822963,2.283135354029344,1.6833350392348818,1.5275597494379922,1.7351959002152206,1.5461711458792677,93.63842093638782,75.72491627556532
58.40497538990958,92.23148550558156,80.85697274893334,73.59919711650078,60.73633905469152,69.9713387719796,69.52078712694173,64.33045159575781,52.45429710963779,81.00962457509755,88.28365622542567,48.16481414247838,65.93955171787843,81.9670120458534,61.93615095194984,2.2824320660779795,2.842532172666592,1.7427870908691285,1.6915723334482113,2.0410434498137158,1.626287877004782,1.7384580016526703,76.43387356449989,70.56314848702854
57.05690063878994,48.904293318328506,73.45167370601256,67.06001831327444,79.77781507198311,54.88402930047647,100.0,76.75686324224777,89.93540631555543,63.178856191444936,100.0,90.1067673511856,78.28806281450383,92.25205205519424,63.82865764823417,1.7556001008245343,0.9900369130288624,1.4789125964507779,2.423361169385422,1.6098914259311792,2.280207316104353,1.6352194609262045,93.85236613649978,75.7832804780381
87.18788733591298,69.56338587895301,78.98043524099442,52.282945362288494,60.12455004839534,86.1547766331026,77.70106556543972,78.5433546939635,61.77849442159507,81.84533959699044,54.52985511149188,94.06545149146712,85.1014321913054,75.99141369448463,74.21328450526322,2.1039648459808373,2.5455139545957386,1.3393831311681543,2.492327899068805,2.5234004517456734,1.1348522600521243,2.0401897001045852,98.09757165874036,77.84647286234343
95.34360042856234,58.20495158060784,66.25862013582626,79.82389817008858,65.50679587672812,71.92685004202924,70.90600019661731,60.912666453439776,76.35464698809652,69.49388030972726,74.21289215905426,70.0938985370432,77.4268731090408,100.0,83.69958256550416,2.325244819994218,2.1250738580176782,2.4932570019021005,2.391911702873329,2.073659429515698,1.1244456970638401,2.685158250069657,95.13526135090986,78.3277068745971
73.91984817629499,55.57977786418641,38.41774262585356,100.0,77.8399246093856,75.47093798299164,62.464664924699456,69.23418935110618,92.46617610802906,61.551216890292125,70.85497057433673,70.53075952780165,80.20086024362925,100.0,85.04802056857233,2.3322762071970913,2.461991339560075,2.0601865644777804,2.3964808027227376,1.5323013700088532,2.3167863720408586,2.894687224547579,81.55810948170227,76.08784250332758
90.05299346838036,92.41240181067779,72.98581256720544,75.27602446175158,79.45866410070187,99.11367459599265,91.45830287409657,71.91349509484242,88.88515136570804,83.60171240033098,81.50624528941444,81.79832853424345,69.94460437977935,82.96627696463925,60.84022476978168,2.3873866950371787,1.7247558698661853,2.107492268166376,2.2845147686298795,2.420283848895836,2.2438930087554487,1.8005019278888517,63.74546402055857,75.89367634667998
80.42454037571451,67.98448198032163,96.3412220414991,78.37896175871325,57.161513023843064,74.6915916397424,88.00781119241609,99.08429748847678,75.51500082853254,97.37510788202712,78.23503156400427,97.11723011067383,82.44372849368142,60.11011476822628,60.155110687330975,1.8158336449804118,1.115868245249257,1.5885256870688214,2.0657613650390783,2.0898330194357935,2.068366327935755,2.1891294911589614,90.82166996737348,78.20280925247148
65.32320368092314,80.19755822596073,88.89323103362389,85.39084132675289,90.80978656774315,79.33775509678088,67.5396844287886,43.788892119135326,69.56251495676898,85.87244060228747,69.7118063589507,81.12916121345876,97.24249299578861,66.76792465834248,61.250419599546795,1.7598201637543225,2.2922443943237307,1.268248448347797,1.9123101578395096,2.4764093886117275,1.5600432976384315,2.0409527063020367,83.74765285284695,74.73845675832307
